fid,Артикул,Название товара,Полное описание,Цена продажи,Старая цена,Остаток,Изображения,Подкатегория 1,Подкатегория 2,Подкатегория 3,Подкатегория 4,Параметр: Ширина,Параметр: Глубина,Параметр: Высота,Параметр: Глубина сиденья,Параметр: Высота сиденья,Параметр: Диаметр,Параметр: Бренд,Параметр: Страна происхождения,Параметр: Стиль,Параметр: Материал,Параметр: Цвет,Параметр: Назначение
42,113700,Диван SOFA MIRAGE 113700 Eichholtz,Стильный и уютный диван с мягим сиденьем и спинкой. Декорирован боковинами из латуни.,0.0,0.0,0,https://idcollection.ru/images/ca421d1c8fe407227c53bd3ad7bf6c89/divan-sofa-mirage-113700-eichholtz.jpg https://idcollection.ru/images/57521433200f690c5fe244cd419df371/divan-sofa-mirage-113700-eichholtz.jpg https://idcollection.ru/images/d6c6bb8f70d2f995f1c9b1b7a4b1edac/divan-sofa-mirage-113700-eichholtz.jpg https://idcollection.ru/images/1b724577df76221fd9a4fcdfe17c468e/divan-sofa-mirage-113700-eichholtz.jpg https://idcollection.ru/images/10c39fdddd11a60deceae9d81eab9f98/divan-sofa-mirage-113700-eichholtz.jpg https://idcollection.ru/images/d2bced60ae3a6e7a95dd9eff16186157/divan-sofa-mirage-113700-eichholtz.jpg https://idcollection.ru/images/fa2b7aef39f46d9bb67c73af129937b0/divan-sofa-mirage-113700-eichholtz.jpg,Eichholtz,Мебель,Мягкая мебель,Диваны,225 , 90 , 80 ," 63,5 ", 43 ,""
45,107048,Подсвечник Vanity Fair 107048 Eichholtz,Современный подсвечник в форме цилиндра выполнен из тониованного выдувного стекла с фактурой.,14342.0,20488.0,1,https://idcollection.ru/images/2185479c7a7d845d81ab80c1fc23bba2/podsvechnik-vanity-fair-107048-eichholtz.jpg,Eichholtz,Аксессуары и декор,Аксессуары,Подсвечники и свечи,"","",  39,"","",27 
46,107125,Декоративные шары Croydon (3 шт.) 107125 Eichholtz,Набор шаров Croydon - это прекрасный декоративный набор пресс-папье для направления дизайнерского стиля в ваше жилище.,12119.0,15149.0,1,https://idcollection.ru/images/e5c007c309b0fa3ef77f4bf7a9c4ff6c/dekorativnye-shary-croydon-3-sht-107125-eichholtz.jpg https://idcollection.ru/images/a85675148b030fca00c38c9b64ca248b/dekorativnye-shary-croydon-3-sht-107125-eichholtz.jpg https://idcollection.ru/images/e5c007c309b0fa3ef77f4bf7a9c4ff6c/dekorativnye-shary-croydon-3-sht-107125-eichholtz.jpg,Eichholtz,Аксессуары и декор,Элементы декора,"","","","","","",""
47,107244,Поднос French Style 107244 Eichholtz,"Прямоугольный никелевый поднос с зеркальной стеклянной вставкой. Этот роскошный сервировочный поднос также имеет стильные полированные акриловые ручки, увенчанные блестящими никелевыми концами.
Этот современный поднос идеально подходит для подачи напитков или просто для декоративного отображения вокруг дома, чтобы добавить блеск.",23544.0,33634.0,1,https://idcollection.ru/images/b70c70e6203b56a0a3c8cc66a0d5a133/podnos-french-style-107244-eichholtz.jpg https://idcollection.ru/images/4e36bb9c15a5d4ac2a223686fa117a0d/podnos-french-style-107244-eichholtz.jpg,Eichholtz,Аксессуары и декор,Аксессуары,Предметы сервировки,64 , 41 ,"  7,5","","",""
48,107530,Прикроватный столик Brera 107530 Eichholtz,Количество ящиков: 3,18636.0,93179.0,1,https://idcollection.ru/images/d83657010b563b428c543d322312310c/prikrovatnyy-stolik-brera-107530-eichholtz.jpg,Eichholtz,Мебель,Столы,Прикроватные столики,57 , 46 ,"  68,5","","",""
49,107956,Обелиск Sinan (2  шт.) 107956 Eichholtz,"",16102.0,32204.0,1,https://idcollection.ru/images/d1c0c9b1164bb1fdcddc534e1b1c6642/obelisk-sinan-2-sht-107956-eichholtz.jpg https://idcollection.ru/images/4e36bb9c15a5d4ac2a223686fa117a0d/obelisk-sinan-2-sht-107956-eichholtz.jpg,Eichholtz,Аксессуары и декор,Элементы декора,"",19 , 19 ,  60,"","",""
50,108035,Стол журнальный Belgravia 108035 Eichholtz,"Внесите сияние, изысканность и элегантность в ваш домашний интерьер, сделав Eichholtz Belgravia последним дополнением к схеме.
Этот элегантный журнальный столик Belgravia будет прекрасно смотреться в гостиной вашего дома, предоставьте ему идеальное место, чтобы можно было посидеть с друзьями за чашкой кофе или просто отдохнуть пять минут.",71813.0,143625.0,2,https://idcollection.ru/images/757690afa9c386a2dd5196bd6e91a913/stol-zhurnalnyy-belgravia-108035-eichholtz.jpg,Eichholtz,Мебель,Столы,Журнальные столы,"","",  40,"","",100 
52,108346,Чаша Conex 108346 Eichholtz,"",9411.0,11764.0,1,https://idcollection.ru/images/4c3020dea35a2d102fb8c5ebc9da1d9f/chasha-conex-108346-eichholtz.jpg,Eichholtz,Аксессуары и декор,Посуда,Чаши декоративные,"","",  8,"","",15 
53,108831,Декантер Abysse 108831 Eichholtz,"Элегантный графин ручной работы, выпонен из прозрачного стекла.",6784.0,9691.0,3,https://idcollection.ru/images/d42d659f7c5cd379c133d1862f05f924/dekanter-abysse-108831-eichholtz.jpg,Eichholtz,Аксессуары и декор,Аксессуары,Другие аксессуары,11 , 8 ,  24,"","",""
55,109148,Лампа Trowbridge M 109148 Eichholtz,"Роскошная настольная лампа из никеля с абажуром черного цвета.
Настольная лампа Trowbridge имеет красивую комбинацию отделки с полированным стержнем из никеля, опирающимся на полированный черный куб из никеля.",26417.0,52833.0,4,https://idcollection.ru/images/d26a6edf6e34a94a7281147e72cd43cb/lampa-trowbridge-m-109148-eichholtz.jpg,Eichholtz,Свет,Лампы настольные,Декоративные настольные лампы,17 , 50 , 91 cm,"","",""
